VILLAGE_PLAYER_STATS_ID	COUNTRY_PLAYER_ID	VILLAGE_ID	CHARACTER_NAME	SKILL_NAME	WINLOSE_CODE	LIFE
1610	646	116	農夫 ヤコブ 	人狼	WIN	7d処刑死
1611	710	116	負傷兵 シモン 	人狼	WIN	生存
1612	662	116	村長 ヴァルター 	村人	LOSE	8d襲撃死
1613	711	116	宿屋の女主人 レジーナ	占い師	LOSE	3d襲撃死
1614	475	116	行商人 アルビン	狂人	WIN	6d処刑死
1615	712	116	少年 ペーター 	村人	LOSE	7d襲撃死
1616	713	116	パン屋 オットー 	村人	LOSE	8d処刑死
1617	648	116	羊飼い カタリナ 	霊能者	LOSE	5d襲撃死
1618	714	117	村娘 パメラ	村人	WIN	3d処刑死
1619	629	117	旅人 ニコラス 	占い師	WIN	生存
1620	673	117	神父 ジムゾン	狂人	LOSE	4d処刑死
1621	342	117	少女 リーザ 	狩人	WIN	生存
1622	715	117	青年 ヨアヒム 	人狼	LOSE	5d処刑死
1623	5	117	楽天家 ゲルト 	村人	WIN	2d襲撃死
1624	312	117	老人 モーリッツ 	村人	WIN	生存
1625	558	117	シスター フリーデル 	村人	WIN	生存
1626	716	117	司書 クララ 	村人	WIN	生存
1627	717	117	ならず者 ディーター	人狼	LOSE	6d処刑死
1628	718	117	農夫 ヤコブ 	村人	WIN	生存
1629	37	117	負傷兵 シモン 	霊能者	WIN	生存
1630	719	117	村長 ヴァルター 	村人	WIN	2d突然死
1631	625	117	行商人 アルビン	村人	WIN	3d襲撃死
1632	720	117	少年 ペーター 	村人	WIN	5d襲撃死
1633	501	117	羊飼い カタリナ	人狼	LOSE	7d処刑死
1634	561	118	旅人 ニコラス 	村人	WIN	生存
1635	542	118	神父 ジムゾン	村人	WIN	4d襲撃死
1636	372	118	少女 リーザ 	狩人	WIN	5d襲撃死
1637	624	118	青年 ヨアヒム 	村人	WIN	生存
1638	5	118	楽天家 ゲルト 	村人	WIN	2d襲撃死
1639	647	118	老人 モーリッツ 	霊能者	WIN	生存
1640	721	118	司書 クララ	狂人	LOSE	4d処刑死
1641	722	118	シスター フリーデル 	村人	WIN	7d襲撃死
1642	535	118	ならず者 ディーター	村人	WIN	6d襲撃死
1643	723	118	農夫 ヤコブ 	村人	WIN	7d処刑死
1644	724	118	木こり トーマス	人狼	LOSE	3d処刑死
1645	684	118	村長 ヴァルター 	村人	WIN	5d処刑死
1646	725	118	少年 ペーター	人狼	LOSE	6d処刑死
1647	726	118	行商人 アルビン	人狼	LOSE	8d処刑死
1648	395	118	仕立て屋 エルナ	占い師	WIN	3d襲撃死
1649	405	118	羊飼い カタリナ 	村人	WIN	7d突然死
1650	5	119	楽天家 ゲルト 	村人	WIN	2d襲撃死
1651	459	119	村娘 パメラ	人狼	LOSE	6d処刑死
1652	727	119	老人 モーリッツ 	村人	WIN	生存
1653	640	119	司書 クララ	狂人	LOSE	4d処刑死
1654	728	119	旅人 ニコラス 	村人	WIN	5d処刑死
1655	424	119	ならず者 ディーター 	村人	WIN	生存
1656	509	119	木こり トーマス 	狩人	WIN	生存
1657	375	119	神父 ジムゾン 	村人	WIN	生存
1658	729	119	少年 ペーター	人狼	LOSE	3d処刑死
1659	66	119	少女 リーザ 	占い師	WIN	生存
1660	137	119	羊飼い カタリナ 	霊能者	WIN	生存
1661	381	119	青年 ヨアヒム	村人	WIN	4d襲撃死
1662	601	120	村娘 パメラ	人狼	WIN	4d処刑死
1663	730	120	旅人 ニコラス 	村人	LOSE	5d処刑死
1664	379	120	神父 ジムゾン	村人	LOSE	6d襲撃死
1665	481	120	少女 リーザ	村人	LOSE	3d処刑死
1666	204	120	青年 ヨアヒム 	村人	LOSE	7d襲撃死
1667	5	120	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1668	586	120	シスター フリーデル 	狂人	WIN	7d処刑死
1669	731	120	司書 クララ 	村人	LOSE	生存
1670	331	120	農夫 ヤコブ 	人狼	WIN	生存
1671	705	120	負傷兵 シモン 	村人	LOSE	生存
1672	541	120	村長 ヴァルター	占い師	LOSE	3d襲撃死
1673	694	120	少年 ペーター	狩人	LOSE	4d襲撃死
1674	732	120	行商人 アルビン 	霊能者	LOSE	5d襲撃死
1675	120	120	仕立て屋 エルナ	村人	LOSE	8d処刑死
1676	441	120	パン屋 オットー	村人	LOSE	6d突然死
1677	733	120	羊飼い カタリナ 	人狼	WIN	生存
1678	714	121	村娘 パメラ	村人	WIN	3d処刑死
1679	734	121	旅人 ニコラス 	村人	WIN	生存
1680	638	121	少女 リーザ 	狩人	WIN	生存
1681	735	121	青年 ヨアヒム 	村人	WIN	生存
1682	5	121	楽天家 ゲルト 	村人	WIN	2d襲撃死
1683	366	121	司書 クララ 	村人	WIN	生存
1684	736	121	シスター フリーデル 	占い師	WIN	生存
1685	558	121	ならず者 ディーター	人狼	LOSE	6d処刑死
1686	437	121	農夫 ヤコブ	人狼	LOSE	7d処刑死
1687	737	121	負傷兵 シモン	村人	WIN	4d襲撃死
1688	594	121	宿屋の女主人 レジーナ 	村人	WIN	生存
1689	648	121	行商人 アルビン	村人	WIN	4d処刑死
1690	286	121	少年 ペーター 	村人	WIN	生存
1691	738	121	仕立て屋 エルナ	霊能者	WIN	6d襲撃死
1692	690	121	パン屋 オットー 	人狼	LOSE	5d処刑死
1693	662	121	羊飼い カタリナ 	狂人	LOSE	生存
1694	625	122	村娘 パメラ	村人	WIN	6d処刑死
1695	739	122	旅人 ニコラス 	狩人	WIN	8d処刑死
1696	683	122	神父 ジムゾン	狂人	LOSE	4d処刑死
1697	715	122	少女 リーザ 	村人	WIN	5d襲撃死
1698	740	122	青年 ヨアヒム 	村人	WIN	5d処刑死
1699	5	122	楽天家 ゲルト 	村人	WIN	2d襲撃死
1700	79	122	老人 モーリッツ	人狼	LOSE	4d突然死
1701	741	122	司書 クララ	村人	WIN	4d突然死
1702	717	122	シスター フリーデル	村人	WIN	4d襲撃死
1703	37	122	木こり トーマス 	霊能者	WIN	生存
1704	718	122	負傷兵 シモン	村人	WIN	3d処刑死
1705	666	122	宿屋の女主人 レジーナ 	村人	WIN	生存
1706	381	122	少年 ペーター	占い師	WIN	3d襲撃死
1707	742	122	行商人 アルビン	人狼	LOSE	9d処刑死
1708	445	122	パン屋 オットー	村人	WIN	6d襲撃死
1709	629	122	羊飼い カタリナ 	人狼	LOSE	7d処刑死
1710	5	123	楽天家 ゲルト 	村人	WIN	2d襲撃死
1711	248	123	村娘 パメラ 	占い師	WIN	生存
1712	455	123	老人 モーリッツ 	狂人	LOSE	生存
1713	743	123	旅人 ニコラス	村人	WIN	4d突然死
1714	708	123	司書 クララ 	霊能者	WIN	生存
1715	727	123	農夫 ヤコブ	村人	WIN	4d襲撃死
1716	744	123	負傷兵 シモン 	村人	WIN	生存
1717	356	123	神父 ジムゾン	狩人	WIN	3d襲撃死
1718	745	123	少年 ペーター 	村人	WIN	2d突然死
1719	535	123	羊飼い カタリナ	人狼	LOSE	4d処刑死
1720	634	123	少女 リーザ	人狼	LOSE	5d処刑死
1721	746	123	青年 ヨアヒム	村人	WIN	3d処刑死
1722	475	124	村娘 パメラ 	村人	WIN	生存
1723	747	124	旅人 ニコラス 	占い師	WIN	5d襲撃死
1724	558	124	神父 ジムゾン	人狼	LOSE	4d処刑死
1725	748	124	少女 リーザ	人狼	LOSE	6d処刑死
1726	5	124	楽天家 ゲルト 	村人	WIN	2d襲撃死
1727	375	124	老人 モーリッツ	霊能者	WIN	3d襲撃死
1728	662	124	司書 クララ	狩人	WIN	4d襲撃死
1729	509	124	シスター フリーデル 	人狼	LOSE	5d処刑死
1730	749	124	ならず者 ディーター	村人	WIN	3d突然死
1731	286	124	村長 ヴァルター 	村人	WIN	生存
1732	750	124	少年 ペーター 	村人	WIN	生存
1733	510	124	仕立て屋 エルナ 	村人	WIN	生存
1734	688	124	羊飼い カタリナ	狂人	LOSE	3d処刑死
1735	381	125	旅人 ニコラス 	人狼	WIN	生存
1736	433	125	神父 ジムゾン	村人	LOSE	8d襲撃死
1737	751	125	少女 リーザ	村人	LOSE	4d襲撃死
1738	422	125	青年 ヨアヒム 	狂人	WIN	5d処刑死
1739	5	125	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1740	752	125	老人 モーリッツ 	村人	LOSE	5d襲撃死
1741	694	125	司書 クララ	人狼	WIN	4d処刑死
1742	753	125	シスター フリーデル 	村人	LOSE	7d処刑死
1743	700	125	ならず者 ディーター	村人	LOSE	6d処刑死
1744	754	125	負傷兵 シモン	村人	LOSE	8d処刑死
1745	730	125	村長 ヴァルター	狩人	LOSE	6d襲撃死
1746	755	125	宿屋の女主人 レジーナ	人狼	WIN	3d処刑死
1747	594	125	行商人 アルビン	占い師	LOSE	3d襲撃死
1748	693	125	仕立て屋 エルナ 	村人	LOSE	生存
1749	756	125	パン屋 オットー 	村人	LOSE	2d突然死
1750	713	125	羊飼い カタリナ 	霊能者	LOSE	7d襲撃死
1751	394	126	村娘 パメラ	人狼	LOSE	7d処刑死
1752	514	126	旅人 ニコラス 	村人	WIN	生存
1753	459	126	少女 リーザ 	狂人	LOSE	生存
1754	684	126	青年 ヨアヒム 	村人	WIN	生存
1755	5	126	楽天家 ゲルト 	村人	WIN	2d襲撃死
1756	561	126	老人 モーリッツ 	村人	WIN	生存
1757	757	126	シスター フリーデル	狩人	WIN	6d襲撃死
1758	758	126	負傷兵 シモン	霊能者	WIN	6d処刑死
1759	109	126	村長 ヴァルター 	人狼	LOSE	5d処刑死
1760	728	126	行商人 アルビン	人狼	LOSE	4d突然死
1761	759	126	少年 ペーター 	村人	WIN	生存
1762	715	126	仕立て屋 エルナ	村人	WIN	3d突然死
1763	629	126	パン屋 オットー	村人	WIN	4d襲撃死
1764	647	126	羊飼い カタリナ	占い師	WIN	3d襲撃死
1765	5	127	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1766	688	127	村娘 パメラ	霊能者	LOSE	3d襲撃死
1767	541	127	旅人 ニコラス	狩人	LOSE	4d襲撃死
1768	760	127	司書 クララ 	村人	LOSE	5d襲撃死
1769	555	127	ならず者 ディーター	村人	LOSE	6d処刑死
1770	662	127	農夫 ヤコブ 	村人	LOSE	5d処刑死
1771	37	127	負傷兵 シモン 	村人	LOSE	生存
1772	761	127	村長 ヴァルター	人狼	WIN	4d処刑死
1773	762	127	宿屋の女主人 レジーナ	村人	LOSE	3d処刑死
1774	763	127	少年 ペーター 	人狼	WIN	生存
1775	714	127	少女 リーザ 	占い師	LOSE	2d突然死
1776	472	127	青年 ヨアヒム	狂人	WIN	6d襲撃死
1777	5	128	楽天家 ゲルト 	村人	WIN	2d襲撃死
1778	113	128	老人 モーリッツ	人狼	LOSE	4d処刑死
1779	668	128	村娘 パメラ	人狼	LOSE	5d処刑死
1780	764	128	司書 クララ	村人	WIN	3d襲撃死
1781	510	128	シスター フリーデル 	占い師	WIN	生存
1782	66	128	旅人 ニコラス 	狩人	WIN	生存
1783	765	128	農夫 ヤコブ 	村人	WIN	生存
1784	766	128	少年 ペーター 	霊能者	WIN	生存
1785	391	128	行商人 アルビン 	村人	WIN	生存
1786	425	128	少女 リーザ	狂人	LOSE	3d処刑死
1787	375	128	羊飼い カタリナ 	村人	WIN	生存
1788	411	128	青年 ヨアヒム 	村人	WIN	生存
1789	649	129	旅人 ニコラス 	村人	WIN	生存
1790	331	129	神父 ジムゾン	人狼	LOSE	6d処刑死
1791	767	129	少女 リーザ	霊能者	WIN	3d処刑死
1792	718	129	青年 ヨアヒム 	村人	WIN	生存
1793	5	129	楽天家 ゲルト 	村人	WIN	2d襲撃死
1794	768	129	老人 モーリッツ 	村人	WIN	生存
1795	753	129	シスター フリーデル	狩人	WIN	6d襲撃死
1796	769	129	司書 クララ 	占い師	WIN	5d処刑死
1797	770	129	ならず者 ディーター	村人	WIN	3d襲撃死
1798	771	129	農夫 ヤコブ	人狼	LOSE	7d処刑死
1799	15	129	木こり トーマス	狂人	LOSE	4d処刑死
1800	772	129	村長 ヴァルター	村人	WIN	3d突然死
1801	773	129	行商人 アルビン	村人	WIN	3d突然死
1802	420	129	仕立て屋 エルナ	人狼	LOSE	6d突然死
1803	475	129	パン屋 オットー	村人	WIN	4d襲撃死
1804	722	129	羊飼い カタリナ 	村人	WIN	生存
1805	774	130	村娘 パメラ	村人	LOSE	6d処刑死
1806	248	130	旅人 ニコラス 	人狼	WIN	生存
1807	736	130	少女 リーザ 	人狼	WIN	生存
1808	752	130	青年 ヨアヒム	狂人	WIN	3d襲撃死
1809	5	130	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1810	775	130	老人 モーリッツ 	村人	LOSE	5d処刑死
1811	332	130	司書 クララ	村人	LOSE	3d処刑死
1812	110	130	シスター フリーデル 	村人	LOSE	5d襲撃死
1813	647	130	農夫 ヤコブ	人狼	WIN	4d処刑死
1814	755	130	木こり トーマス	狩人	LOSE	8d襲撃死
1815	118	130	負傷兵 シモン 	霊能者	LOSE	生存
1816	160	130	宿屋の女主人 レジーナ	占い師	LOSE	4d襲撃死
1817	776	130	少年 ペーター 	村人	LOSE	生存
1818	708	130	仕立て屋 エルナ	村人	LOSE	8d処刑死
1819	777	130	パン屋 オットー	村人	LOSE	6d襲撃死
1820	733	130	羊飼い カタリナ 	村人	LOSE	7d処刑死
1821	561	131	村娘 パメラ	狩人	LOSE	4d襲撃死
1822	778	131	旅人 ニコラス 	村人	LOSE	5d突然死
1823	684	131	神父 ジムゾン	村人	LOSE	6d襲撃死
1824	286	131	青年 ヨアヒム	村人	LOSE	7d襲撃死
1825	5	131	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1826	555	131	老人 モーリッツ	占い師	LOSE	4d処刑死
1827	712	131	シスター フリーデル	村人	LOSE	3d処刑死
1828	594	131	司書 クララ	村人	LOSE	7d処刑死
1829	614	131	農夫 ヤコブ 	村人	LOSE	生存
1830	638	131	木こり トーマス 	村人	LOSE	5d襲撃死
1831	765	131	宿屋の女主人 レジーナ 	狂人	WIN	生存
1832	514	131	行商人 アルビン 	人狼	WIN	生存
1833	381	131	少年 ペーター 	人狼	WIN	生存
1834	459	131	仕立て屋 エルナ 	人狼	WIN	生存
1835	455	131	パン屋 オットー	霊能者	LOSE	3d襲撃死
1836	779	131	羊飼い カタリナ	村人	LOSE	6d処刑死
1837	629	132	村娘 パメラ	狩人	LOSE	6d処刑死
1838	780	132	旅人 ニコラス 	人狼	WIN	生存
1839	119	132	神父 ジムゾン 	村人	LOSE	生存
1840	688	132	少女 リーザ 	村人	LOSE	生存
1841	414	132	青年 ヨアヒム	村人	LOSE	4d処刑死
1842	5	132	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1843	781	132	司書 クララ	霊能者	LOSE	6d襲撃死
1844	746	132	シスター フリーデル 	人狼	WIN	5d処刑死
1845	666	132	ならず者 ディーター	占い師	LOSE	3d襲撃死
1846	782	132	木こり トーマス	村人	LOSE	7d襲撃死
1847	783	132	負傷兵 シモン 	人狼	WIN	生存
1848	510	132	少年 ペーター	狂人	WIN	3d処刑死
1849	784	132	仕立て屋 エルナ 	村人	LOSE	5d襲撃死
1850	785	132	パン屋 オットー	村人	LOSE	7d処刑死
1851	760	132	羊飼い カタリナ	村人	LOSE	4d襲撃死
1852	33	133	村娘 パメラ	狩人	LOSE	6d襲撃死
1853	786	133	旅人 ニコラス	村人	LOSE	4d襲撃死
1854	787	133	少女 リーザ 	村人	LOSE	5d襲撃死
1855	411	133	青年 ヨアヒム	狂人	WIN	3d襲撃死
1856	5	133	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1857	285	133	司書 クララ 	人狼	WIN	生存
1858	788	133	シスター フリーデル 	村人	LOSE	2d突然死
1859	422	133	農夫 ヤコブ 	占い師	LOSE	5d処刑死
1860	789	133	負傷兵 シモン 	人狼	WIN	生存
1861	332	133	宿屋の女主人 レジーナ 	霊能者	LOSE	生存
1862	569	133	少年 ペーター	人狼	WIN	3d処刑死
1863	790	133	行商人 アルビン	村人	LOSE	6d処刑死
1864	791	133	パン屋 オットー 	村人	LOSE	生存
1865	714	133	羊飼い カタリナ	村人	LOSE	4d処刑死
1866	375	134	村娘 パメラ 	霊能者	WIN	5d襲撃死
1867	767	134	旅人 ニコラス	村人	WIN	3d突然死
1868	755	134	少女 リーザ	村人	WIN	4d処刑死
1869	381	134	青年 ヨアヒム 	村人	WIN	生存
1870	5	134	楽天家 ゲルト 	村人	WIN	2d襲撃死
1871	757	134	老人 モーリッツ	人狼	LOSE	6d処刑死
1872	753	134	シスター フリーデル	占い師	WIN	3d襲撃死
1873	161	134	司書 クララ 	村人	WIN	生存
1874	792	134	農夫 ヤコブ	狩人	WIN	4d襲撃死
1875	67	134	負傷兵 シモン 	狂人	LOSE	5d処刑死
1876	793	134	村長 ヴァルター	村人	WIN	3d突然死
1877	684	134	行商人 アルビン 	村人	WIN	生存
1878	794	134	パン屋 オットー	人狼	LOSE	7d処刑死
1879	649	134	羊飼い カタリナ	人狼	LOSE	3d処刑死
1880	665	135	村娘 パメラ 	村人	WIN	7d処刑死
1881	795	135	旅人 ニコラス	村人	WIN	3d処刑死
1882	796	135	神父 ジムゾン 	村人	WIN	5d突然死
1883	797	135	少女 リーザ 	占い師	WIN	生存
1884	503	135	青年 ヨアヒム	村人	WIN	4d襲撃死
1885	5	135	楽天家 ゲルト 	村人	WIN	2d襲撃死
1886	783	135	老人 モーリッツ	人狼	LOSE	8d処刑死
1887	455	135	ならず者 ディーター	人狼	LOSE	4d処刑死
1888	734	135	農夫 ヤコブ 	狩人	WIN	7d襲撃死
1889	666	135	木こり トーマス	村人	WIN	6d処刑死
1890	315	135	負傷兵 シモン	村人	WIN	6d突然死
1891	798	135	村長 ヴァルター 	村人	WIN	5d処刑死
1892	799	135	行商人 アルビン	狂人	LOSE	3d襲撃死
1893	800	135	少年 ペーター 	人狼	LOSE	2d突然死
1894	647	135	パン屋 オットー 	霊能者	WIN	生存
1895	764	135	羊飼い カタリナ 	村人	WIN	生存
1896	801	136	村娘 パメラ	村人	LOSE	3d処刑死
1897	802	136	旅人 ニコラス	村人	LOSE	8d処刑死
1898	803	136	少女 リーザ 	村人	LOSE	7d襲撃死
1899	804	136	青年 ヨアヒム	村人	LOSE	8d襲撃死
1900	5	136	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1901	459	136	老人 モーリッツ 	狂人	WIN	7d処刑死
1902	805	136	司書 クララ	村人	LOSE	4d襲撃死
1903	753	136	シスター フリーデル 	人狼	WIN	生存
1904	671	136	ならず者 ディーター	占い師	LOSE	4d処刑死
1905	79	136	農夫 ヤコブ 	狩人	LOSE	5d襲撃死
1906	577	136	行商人 アルビン	霊能者	LOSE	6d襲撃死
1907	569	136	少年 ペーター 	人狼	WIN	5d処刑死
1908	422	136	パン屋 オットー	村人	LOSE	3d襲撃死
1909	571	136	羊飼い カタリナ	人狼	WIN	6d処刑死
1910	751	137	旅人 ニコラス 	人狼	WIN	8d処刑死
1911	806	137	神父 ジムゾン 	村人	LOSE	8d襲撃死
1912	708	137	少女 リーザ 	人狼	WIN	生存
1913	647	137	青年 ヨアヒム 	村人	LOSE	生存
1914	5	137	楽天家 ゲルト 	村人	LOSE	2d襲撃死
1915	807	137	老人 モーリッツ 	占い師	LOSE	5d襲撃死
1916	794	137	シスター フリーデル	村人	LOSE	4d処刑死
1917	755	137	農夫 ヤコブ	村人	LOSE	9d処刑死
1918	601	137	木こり トーマス 	村人	LOSE	7d処刑死
1919	808	137	負傷兵 シモン	狂人	WIN	6d処刑死
1920	381	137	村長 ヴァルター 	人狼	WIN	5d処刑死
1921	809	137	宿屋の女主人 レジーナ	霊能者	LOSE	3d襲撃死
1922	33	137	行商人 アルビン	狩人	LOSE	4d襲撃死
1923	810	137	仕立て屋 エルナ	村人	LOSE	6d襲撃死
1924	811	137	パン屋 オットー	村人	LOSE	9d襲撃死
1925	714	137	羊飼い カタリナ	村人	LOSE	3d処刑死
1926	5	138	楽天家 ゲルト 	村人	WIN	2d襲撃死
1927	514	138	農夫 ヤコブ	占い師	WIN	3d襲撃死
1928	684	138	ならず者 ディーター 	村人	WIN	生存
1929	112	138	負傷兵 シモン	村人	WIN	3d処刑死
1930	535	138	村長 ヴァルター	人狼	LOSE	5d処刑死
1931	812	138	神父 ジムゾン 	村人	WIN	生存
1932	813	138	少年 ペーター	村人	WIN	5d突然死
1933	594	138	仕立て屋 エルナ	人狼	LOSE	4d処刑死
1934	814	138	パン屋 オットー 	村人	WIN	2d突然死
1935	634	138	羊飼い カタリナ	霊能者	WIN	4d襲撃死
1936	446	139	村娘 パメラ 	占い師	WIN	生存
1937	671	139	旅人 ニコラス	村人	WIN	4d処刑死
1938	753	139	神父 ジムゾン 	村人	WIN	生存
1939	815	139	少女 リーザ 	狂人	LOSE	生存
1940	5	139	楽天家 ゲルト 	村人	WIN	2d襲撃死
1941	816	139	司書 クララ	人狼	LOSE	3d処刑死
1942	161	139	シスター フリーデル 	村人	WIN	生存
1943	760	139	ならず者 ディーター 	村人	WIN	生存
1944	66	139	負傷兵 シモン	霊能者	WIN	3d襲撃死
1945	804	139	村長 ヴァルター 	村人	WIN	生存
1946	805	139	宿屋の女主人 レジーナ 	村人	WIN	5d襲撃死
1947	286	139	行商人 アルビン	村人	WIN	4d襲撃死
1948	817	139	少年 ペーター 	村人	WIN	生存
1949	651	139	仕立て屋 エルナ 	人狼	LOSE	5d処刑死
1950	818	139	パン屋 オットー	人狼	LOSE	6d処刑死
1951	764	139	羊飼い カタリナ 	狩人	WIN	生存
1952	675	140	村娘 パメラ	村人	WIN	3d処刑死
1953	819	140	旅人 ニコラス 	占い師	WIN	5d襲撃死
1954	820	140	神父 ジムゾン 	村人	WIN	生存
1955	803	140	少女 リーザ 	村人	WIN	7d襲撃死
1956	821	140	青年 ヨアヒム 	霊能者	WIN	生存
1957	5	140	楽天家 ゲルト 	村人	WIN	2d襲撃死
1958	822	140	老人 モーリッツ	村人	WIN	4d突然死
1959	823	140	シスター フリーデル	狂人	LOSE	4d襲撃死
1960	824	140	司書 クララ	人狼	LOSE	8d処刑死
1961	825	140	農夫 ヤコブ	人狼	LOSE	6d処刑死
1962	826	140	負傷兵 シモン 	村人	WIN	7d処刑死
1963	678	140	村長 ヴァルター 	村人	WIN	生存
1964	827	140	少年 ペーター 	人狼	LOSE	5d処刑死
1965	722	140	仕立て屋 エルナ	狩人	WIN	6d襲撃死
1966	828	140	羊飼い カタリナ 	村人	WIN	生存
1967	688	141	村娘 パメラ 	占い師	WIN	生存
1968	424	141	旅人 ニコラス	村人	WIN	4d処刑死
1969	829	141	神父 ジムゾン	人狼	LOSE	6d処刑死
1970	375	141	少女 リーザ 	霊能者	WIN	生存
1971	781	141	青年 ヨアヒム	狂人	LOSE	3d襲撃死
1972	5	141	楽天家 ゲルト 	村人	WIN	2d襲撃死
1973	830	141	シスター フリーデル	村人	WIN	3d処刑死
1974	379	141	司書 クララ 	村人	WIN	生存
1975	831	141	ならず者 ディーター 	村人	WIN	生存
1976	75	141	農夫 ヤコブ 	村人	WIN	5d突然死
1977	770	141	木こり トーマス	狩人	WIN	4d襲撃死
1978	647	141	負傷兵 シモン 	村人	WIN	生存
1979	832	141	宿屋の女主人 レジーナ 	村人	WIN	生存
1980	809	141	少年 ペーター 	村人	WIN	5d襲撃死
1981	528	141	行商人 アルビン 	人狼	LOSE	5d処刑死
1982	784	141	羊飼い カタリナ 	人狼	LOSE	2d突然死
1983	15	142	村娘 パメラ 	村人	WIN	生存
1984	746	142	旅人 ニコラス	村人	WIN	6d突然死
1985	755	142	神父 ジムゾン	狂人	LOSE	4d処刑死
1986	833	142	少女 リーザ 	村人	WIN	7d処刑死
1987	834	142	青年 ヨアヒム	人狼	LOSE	9d処刑死
1988	5	142	楽天家 ゲルト 	村人	WIN	2d襲撃死
1989	806	142	老人 モーリッツ 	狩人	WIN	8d襲撃死
1990	581	142	司書 クララ 	村人	WIN	5d襲撃死
1991	666	142	農夫 ヤコブ 	村人	WIN	生存
1992	465	142	負傷兵 シモン	占い師	WIN	3d襲撃死
1993	31	142	村長 ヴァルター 	村人	WIN	生存
1994	835	142	宿屋の女主人 レジーナ 	霊能者	WIN	5d処刑死
1995	594	142	少年 ペーター	村人	WIN	4d襲撃死
1996	422	142	行商人 アルビン	人狼	LOSE	3d処刑死
1997	836	142	パン屋 オットー 	村人	WIN	8d処刑死
1998	248	142	羊飼い カタリナ	人狼	LOSE	6d処刑死
1999	286	143	村娘 パメラ 	村人	WIN	生存
2000	812	143	神父 ジムゾン 	狂人	LOSE	生存
2001	714	143	少女 リーザ 	占い師	WIN	生存
2002	804	143	青年 ヨアヒム	人狼	LOSE	4d処刑死
2003	5	143	楽天家 ゲルト 	村人	WIN	2d襲撃死
2004	753	143	シスター フリーデル 	霊能者	WIN	生存
2005	561	143	ならず者 ディーター 	村人	WIN	生存
2006	66	143	木こり トーマス	人狼	LOSE	5d処刑死
2007	684	143	宿屋の女主人 レジーナ 	村人	WIN	生存
2008	367	143	行商人 アルビン	人狼	LOSE	3d処刑死
2009	109	143	少年 ペーター 	狩人	WIN	生存
2010	837	143	パン屋 オットー	村人	WIN	4d襲撃死
2011	838	143	羊飼い カタリナ	村人	WIN	3d襲撃死
2012	5	144	楽天家 ゲルト 	村人	WIN	2d襲撃死
2013	624	144	村娘 パメラ	人狼	LOSE	6d処刑死
2014	839	144	老人 モーリッツ 	村人	WIN	2d突然死
2015	840	144	司書 クララ	村人	WIN	3d突然死
2016	260	144	シスター フリーデル 	村人	WIN	生存
2017	708	144	ならず者 ディーター 	人狼	LOSE	5d処刑死
2018	330	144	神父 ジムゾン 	占い師	WIN	生存
2019	77	144	少年 ペーター	狂人	LOSE	4d処刑死
2020	751	144	行商人 アルビン 	霊能者	WIN	生存
2021	841	144	少女 リーザ 	狩人	WIN	5d襲撃死
2022	842	144	青年 ヨアヒム 	村人	WIN	生存
2023	794	145	村娘 パメラ	狂人	LOSE	3d処刑死
2024	752	145	旅人 ニコラス 	人狼	LOSE	5d処刑死
2025	137	145	少女 リーザ	人狼	LOSE	8d処刑死
2026	695	145	青年 ヨアヒム 	霊能者	WIN	生存
2027	5	145	楽天家 ゲルト 	村人	WIN	2d襲撃死
2028	424	145	老人 モーリッツ	人狼	LOSE	6d処刑死
2029	262	145	シスター フリーデル 	村人	WIN	5d襲撃死
2030	825	145	ならず者 ディーター 	村人	WIN	生存
2031	455	145	負傷兵 シモン 	狩人	WIN	7d襲撃死
2032	334	145	村長 ヴァルター	占い師	WIN	4d処刑死
2033	843	145	行商人 アルビン	村人	WIN	3d襲撃死
2034	161	145	パン屋 オットー 	村人	WIN	生存
2035	714	145	羊飼い カタリナ 	村人	WIN	7d処刑死
2036	5	146	楽天家 ゲルト 	村人	WIN	2d襲撃死
2037	753	146	シスター フリーデル 	狩人	WIN	生存
2038	33	146	旅人 ニコラス 	霊能者	WIN	生存
2039	844	146	ならず者 ディーター 	村人	WIN	生存
2040	629	146	負傷兵 シモン 	村人	WIN	生存
2041	845	146	神父 ジムゾン	人狼	LOSE	3d処刑死
2042	846	146	村長 ヴァルター 	村人	WIN	生存
2043	830	146	行商人 アルビン 	村人	WIN	生存
2044	764	146	仕立て屋 エルナ 	狂人	LOSE	生存
2045	809	146	パン屋 オットー 	占い師	WIN	生存
2046	847	146	羊飼い カタリナ 	村人	WIN	生存
2047	139	146	青年 ヨアヒム 	人狼	LOSE	2d突然死
2048	848	147	村娘 パメラ 	村人	WIN	生存
2049	791	147	旅人 ニコラス	人狼	LOSE	3d突然死
2050	646	147	神父 ジムゾン 	狂人	LOSE	生存
2051	261	147	少女 リーザ 	村人	WIN	生存
2052	849	147	青年 ヨアヒム 	村人	WIN	生存
2053	5	147	楽天家 ゲルト 	村人	WIN	2d襲撃死
